 佳木斯纺织印染厂子弟校教师,1989.08-1993.04,佳木斯市,佳木斯纺织印染厂,教师
团支部书记,1989.08-1993.04,佳木斯市,团支部,书记
秘书科秘书,1989.08-1993.04,佳木斯市,秘书科,秘书
 佳木斯纺织厂团委书记,1993.04-1995.07,佳木斯市,佳木斯纺织厂,书记
 佳木斯市前进区政府房产处副主任,1995.07-1997.07,佳木斯市,进区政府房产处,副主任
副书记,1995.07-1997.07,佳木斯市,进区政府房产处,副书记
 佳木斯团市委宣传部部长,1997.07-1999.12,佳木斯市,佳木斯团市委宣传部,部长
宣传部长,1997.07-1999.12,佳木斯市,宣传部,部长
统战部长,1997.07-1999.12,佳木斯市,统战,部长
 佳木斯团市委办公室主任,1999.12-2002.01,佳木斯市,佳木斯团市委办公室,主任
 佳木斯团市委副书记,2002.01-2004.12,佳木斯市,佳木斯团市委,副书记
党组成员,2002.01-2004.12,佳木斯市,佳木斯团市委,成员
 佳木斯团市委书记,2004.12-2007.05,佳木斯市,佳木斯团市委,书记
党组书记,2004.12-2007.05,佳木斯市,党组,书记
 汤原县委副书记,2007.05-2011.03,重庆市县,县委,副书记
纪检委书记,2007.05-2011.03,重庆市县,纪检委,书记
 汤原县委副书记,2011.03-2011.11,重庆市县,县委,副书记
县长,2011.03-2011.11,重庆市县,人民政府,县长
 富锦市委副书记,2011.11-2015.05,富锦市,富锦市委,副书记
市长,2011.11-2015.05,富锦市,人民政府,市长
 —中共桦川县委书记,2015.05,重庆市县,中共桦川县委,书记
 任云南省高级人民法院审判员,2012.07-2015.10,云南省,云南省高级人民法院,审判员
审判委员会委员,2012.07-2015.10,云南省,审判委员会,委员
副院长。,2012.07-2015.10,云南省,审判委员会,副院长
职副主席,2017.3,云南省,云南省妇联,副主席
 任江苏省人民检察院党组成员,2010.4,江苏省,江苏省人民检察院党组,成员
副检察长,2010.4,江苏省,江苏省人民检察院党组,副检察长
 江苏省第十三届纪律检查委员会委员,2010.4,江苏省,江苏省第十三届纪律检查委员会,委员
 挂职任最高人民检察院控告厅办公室副主任；,2000.10-2001.11,-1,最高人民检察院控告厅办公室,副主任
 挂职任泰州市人民检察院副检察长。,2005.11-2006.5,泰州市,泰州市人民检察院,副检察长
 任江苏省人民检察院党组成员,2010.5,江苏省,江苏省人民检察院党组,成员
检察委员会专职委员。,2010.5,江苏省,检察委员会,专职委员
 任无锡市人民检察院党组书记,2011.10,无锡市,无锡市人民检察院党组,书记
代理检察长,2011.10,无锡市,无锡市人民检察院党组,代理检察长
检察长,2011.10,无锡市,无锡市人民检察院党组,检察长
 任隆阳区人民法院党组书记,2011.10-2012.1,营口市西市区,隆阳区人民法院党组,书记
代院长；,2011.10-2012.1,营口市西市区,隆阳区人民法院党组,院长
 云南保山市隆阳区人民法院党组书记,2012.1,保山市,云南保山市隆阳区人民法院党组,书记
院长；,2012.1,保山市,云南保山市隆阳区人民法院党组,院长
 任保山市中级人民法院审判员,2016.10,保山市,保山市中级人民法院,审判员
审判委员会委员,2016.10,保山市,审判委员会,委员
 西藏自治区那曲地区公安处刑侦处副队长,1984.08-1987.04,西藏自治区,西藏自治区那曲地区公安处刑侦处,副队长
 西藏自治区那曲地区公安处副处长,1987.04-1991.07,西藏自治区,西藏自治区那曲地区公安处,副处长
 西藏自治区那曲地区公安处处长,1991.07-1994.10,西藏自治区,西藏自治区那曲地区公安处,处长
党组书记,1991.07-1994.10,西藏自治区,党组,书记
 西藏自治区那曲地委副书记,1994.10-1995.09,西藏自治区,西藏自治区那曲地委,副书记
公安处处长,1994.10-1995.09,荆州市公安县,公安处,处长
党组副书记,1994.10-1995.09,荆州市公安县,党组,副书记
 西藏自治区公安厅副厅长,1995.09-1998.05,西藏自治区,西藏自治区公安厅,副厅长
党委委员,1995.09-1998.05,西藏自治区,党委,委员
 西藏自治区公安厅副厅长,1998.05-2003.01,西藏自治区,西藏自治区公安厅,副厅长
党委书记,1998.05-2003.01,西藏自治区,党委,书记
 西藏自治区人民检察院党组书记,2003.01-2003.02,西藏自治区,西藏自治区人民检察院党组,书记
 西藏自治区人民检察院检察长,2003.02,西藏自治区,西藏自治区人民检察院,检察长
党组书记,2003.02,西藏自治区,党组,书记
 中共西藏自治区第九届委员会委员,2003.02,西藏自治区,中共西藏自治区第九届委员会,委员
 在四川联合大学刑法学专业研究生课程班学习；,1996.09-1998.09,四川省,四川联合大学,学习
 在中国人民大学法学院法律硕士专业学习,1998.09-2000.07,-1,中国人民大学法学院,学习
 西安铁路局西安水电段工人,1975.12-1979.09,西安水,西安铁路局,工人
段团委委员,1975.12-1979.09,西安水,段团委,委员
钻井队团支部书记,1975.12-1979.09,西安水,钻井队团支部,书记
 西北政法学院法律系法律专业学习,1979.09-1983.07,-1,西北政法学院,学习
 陕西省委政法委组教处干事,1983.07-1986.10,陕西省,陕西省委政法委组教处,干事
 陕西省委政法委组教处副主任科员,1986.10-1987.11,陕西省,陕西省委政法委组教处,副主任
 陕西省委政法委组教处主任科员,1987.11-1989.08,陕西省,陕西省委政法委组教处,主任
 陕西省委政法委办公室副主任,1989.08-1991.10,陕西省,陕西省委政法委办公室,副主任
 陕西省委政法委组教处副处长,1991.10-1994.04,陕西省,陕西省委政法委组教处,副处长
 海南省高级人民法院纪检监察室副处级干部,1994.04-1995.05,海南省,海南省高级人民法院纪检监察室,干部
 海南省高级人民法院纪检组副处级纪检员,1995.05-1996.02,海南省,海南省高级人民法院纪检组,纪检员
监察员,1995.05-1996.02,海南省,海南省高级人民法院纪检组,监察员
 海南省高级人民法院宣教处副处长,1996.02-1998.07,海南省,海南省高级人民法院宣教处,副处长
 海南省高级人民法院宣教处处长,1998.07-2000.08,海南省,海南省高级人民法院宣教处,处长
 海南省委政法委副秘书长,2000.08-2003.02,海南省,海南省委政法委,副秘书长
 海南省海口市中级人民法院党组书记,2003.02-2003.04,海南省,海南省海口市中级人民法院党组,书记
副院长,2003.02-2003.04,海南省,海南省海口市中级人民法院党组,副院长
代院长,2003.02-2003.04,海南省,海南省海口市中级人民法院党组,院长
 海南省海口市中级人民法院院长,2003.04-2007.05,海南省,海南省海口市中级人民法院,院长
党组书记,2003.04-2007.05,海南省,党组,书记
 海南省人民政府副秘书长,2007.05-2012.02,海南省,人民政府,副秘书长
办公厅党组成员,2007.05-2012.02,海南省,办公厅党组,成员
 海南省司法厅厅长,2012.02-2014.04,海南省,海南省司法厅,厅长
党委书记,2012.02-2014.04,海南省,党委,书记
 海南省司法厅厅长,2014.04-2017.01,海南省,海南省司法厅,厅长
党委书记,2014.04-2017.01,海南省,党委,书记
 海南省司法厅厅长,2017.01-2017.02,海南省,海南省司法厅,厅长
党委书记,2017.01-2017.02,海南省,党委,书记
 任江苏省高级人民法院审判委员会委员,2008.5-2010.10,江苏省,江苏省高级人民法院审判委员会,委员
民事审判第二庭庭长。,2008.5-2010.10,江苏省,民事审判第二庭,庭长
任江苏省常州市中级人民法院审判员,2010.10-2012.5,常州市,江苏省常州市中级人民法院,审判员
审判委员会委员,2010.10-2012.5,常州市,审判委员会,委员
副院长4,2010.10-2012.5,常州市,审判委员会,副院长
 任江苏省宿迁市中级人民法院代院长,2012.5-2017.1,宿迁市,江苏省宿迁市中级人民法院,院长
党组书记。7,2012.5-2017.1,宿迁市,党组,书记
 —宿迁市中级人民法院院长,2017.1,宿迁市,宿迁市中级人民法院,院长
任海南省委维护稳定领导小组办公室主任,2008.12,海南省,海南省委维护稳定领导小组办公室,主任
 海海南省委政法委员会副秘书长,2008.12,海南省,海海南省委政法委员会,委员
委员,2008.12,海南省,海海南省委政法委员会,委员
 在曲靖市师宗县公安局五龙派出所工作；,1987.07-1989.01,曲靖市,曲靖市师宗县公安局五龙派出所,工作
 任曲靖市师宗县公安局秘书科副科长；,1989.01-1991.11,曲靖市,曲靖市师宗县公安局秘书科,副科长
 任曲靖市师宗县公安局副局长；,1991.11-1994.11,曲靖市,曲靖市师宗县公安局,副局长
 任曲靖市师宗县公安局局长,1994.11-1998.01,曲靖市,曲靖市师宗县公安局,局长
党委副书记；,1994.11-1998.01,曲靖市,党委,副书记
 主持曲靖市麒麟区公安分局工作；,1998.01-1998.04,曲靖市,曲靖市麒麟区公安分局,工作
 任曲靖市麒麟区公安分局局长,1998.04-2000.09,曲靖市,曲靖市麒麟区公安分局,局长
党委书记；,1998.04-2000.09,曲靖市,党委,书记
 任曲靖市公安局副局长,2000.09-2003.05,曲靖市,曲靖市公安局,副局长
麒麟区公安分局局长；,2000.09-2003.05,营口市西市区,麒麟区公安分局,局长
 任曲靖市公安局副局长,2003.05-2004.02,曲靖市,曲靖市公安局,副局长
党委副书记；,2003.05-2004.02,曲靖市,党委,副书记
 任红河州公安局局长,2004.02-2006.07,蒙自市红河县,红河州公安局,局长
党委书记；,2004.02-2006.07,蒙自市红河县,党委,书记
 任红河州人民政府副州长,2006.07-2009.12,红河州,人民政府,副州长
公安局局长,2006.07-2009.12,荆州市公安县,公安局,局长
党委书记。,2006.07-2009.12,荆州市公安县,党委,书记
 任云南省公安厅副厅长,2009.12-2013.03,云南省,云南省公安厅,副厅长
党委委员,2009.12-2013.03,云南省,党委,委员
 任云南省公安厅党委副书记,2013.03-2015.08,云南省,云南省公安厅,副书记
副厅长。,2013.03-2015.08,云南省,云南省公安厅,副厅长
 任云南省公安厅常务副厅长,2015.08-2017.07,云南省,云南省公安厅,常务副厅长
 任天津市公安局局长,2017.07,天津市,天津市公安局,局长
督察长4-5,2017.07,天津市,天津市公安局,督察长
 任宁兴有限公司委员会委员,2015.8,-1,任宁兴有限公司,委员
书记。,2015.8,-1,任宁兴有限公司,书记
任宁兴有限公司董事长,2015.12,-1,任宁兴有限公司,董事长
 宁波宁兴有限公司党委书记,2015.12,宁波市,宁波宁兴有限公司,书记
 西南政法学院学生,1979.09-1983.07,-1,西南政法学院,学生
 江西省司法学校教师,1983.07-1987.01,江西省,江西省司法学校,教师
 江西省社会科学院见习研究员,1987.01-1988.09,江西省,江西省社会科学院,见习研究员
 吉林大学研究生院经济法专业学习,1988.09-1991.07,吉林省,吉林大学,学习
 江西省高级人民法院助理审判员,1991.07-1995.04,江西省,江西省高级人民法院,助理审判员
 江西省高级人民法院副处级审判员,1995.04-1999.04,江西省,江西省高级人民法院,审判员
 江西省高级人民法院经济审判第二庭副庭长,1999.04-2002.02,江西省,江西省高级人民法院,副庭长
审判员,1999.04-2002.02,江西省,江西省高级人民法院,审判员
 江西省高级人民法院研究室主任,2002.02-2002.07,江西省,江西省高级人民法院,主任
审判员,2002.02-2002.07,江西省,江西省高级人民法院,审判员
 江西省高级人民法院审委会委员,2002.07-2004.03,江西省,江西省高级人民法院,委员
研究室主任,2002.07-2004.03,江西省,研究室,主任
审判员,2002.07-2004.03,江西省,研究室,审判员
 江西省高级人民法院审委会委员,2004.03-2006.11,江西省,江西省高级人民法院,委员
立案庭庭长,2004.03-2006.11,江西省,立案庭,庭长
审判员,2004.03-2006.11,江西省,立案庭,审判员
 赣州市中级人民法院党组书记,2006.11-2006.12,赣州市,赣州市中级人民法院党组,书记
 赣州市中级人民法院副院长,2006.12-2007.01,赣州市,赣州市中级人民法院,副院长
代院长,2006.12-2007.01,赣州市,赣州市中级人民法院,院长
党组书记。,2006.12-2007.01,赣州市,党组,书记
 赣州市中级人民法院院长,2007.01-2016.09,赣州市,赣州市中级人民法院,院长
党组书记。,2007.01-2016.09,赣州市,党组,书记
 -江西省人大常委会办公厅副主任,2016.12,江西省,-江西省人大常委会办公厅,副主任
 西南政法学院法律专业学习。,1980.09-1984.07,-1,西南政法学院,学习
研究室秘书。,1984.07-1986.09,江苏省,研究室,秘书
 江苏省司法厅办公室副科长,1986.09-1993.12,江苏省,江苏省司法厅办公室,副科长
科长。,1986.09-1993.12,江苏省,江苏省司法厅办公室,科长
 江苏省司法厅办公室副主任。,1993.12-1996.03,江苏省,江苏省司法厅办公室,副主任
 江苏省律师协会秘书长,1996.03-2000.12,江苏省,江苏省律师协会,秘书长
省司法厅律师管理处副处长。,1996.03-2000.12,贵州省,省司法厅律师管理处,副处长
 江苏省律师协会秘书长。,2000.12-2005.06,江苏省,江苏省律师协会,秘书长
 江苏省依法治省领导小组办公室副主任。,2005.06-2008.06,江苏省,江苏省依法治省领导小组办公室,副主任
 江苏省社会治安综合治理委员会办公室副主任,2008.06-2009.01,江苏省,江苏省社会治安综合治理委员会办公室,副主任
省依法治省领导小组办公室副主任。,2008.06-2009.01,贵州省,省依法治省领导小组办公室,副主任
 苏州市人民检察院副检察长,2009.01-2009.01,苏州市,苏州市人民检察院,副检察长
代理检察长,2009.01-2009.01,苏州市,苏州市人民检察院,代理检察长
党组书记。,2009.01-2009.01,苏州市,党组,书记
 苏州市人民检察院检察长,2009.01-2017.02,苏州市,苏州市人民检察院,检察长
党组书记。,2009.01-2017.02,苏州市,党组,书记
 江苏省司法厅副厅长,2017.02,江苏省,江苏省司法厅,副厅长
 上海市高级人民法院副院长,2015.06,上海市,上海市高级人民法院,副院长
审判委员会委员,2015.06,上海市,审判委员会,委员
审判员。,2015.06,上海市,审判委员会,审判员
 上海市人民政府法制办公室主任,2017.09,上海市,上海市人民政府法制办公室,主任
 江苏省扬州市中级人民法院党组书记,2017.1-2017.2,扬州市,江苏省扬州市中级人民法院党组,书记
扬州市中级人民法院副院长。,2017.1-2017.2,扬州市,扬州市中级人民法院,副院长
 江苏省扬州市中级人民法院党组书记,2017.2,扬州市,江苏省扬州市中级人民法院党组,书记
院长,2017.2,扬州市,江苏省扬州市中级人民法院党组,院长
 起任上海市发展和改革委员会总经济师。,2009.9,上海市,上海市发展和改革委员会,委员
 上海市长宁区副区长,2014.10,上海市,人民政府,市长
 延寿县果品公司知青厂厂长,1979.10-1985.11,重庆市县,延寿县果品公司,厂长
 延寿县延寿镇供销合作社主任,1985.11-1987.04,重庆市县,延寿县延寿镇供销合作社,主任
 延寿县国有资产管理局股长,1990.12-1992.02,重庆市县,延寿县国有资产管理局,股长
 延寿县国资局副局长,1992.02-1996.03,重庆市县,延寿县国资局,副局长
 延寿县国资局局长,1996.03-1996.05,重庆市县,延寿县国资局,局长
 延寿县供销党委书记,1996.05-1997.09,重庆市县,延寿县供销党委,书记
县社主任,1996.05-1997.09,重庆市县,县社,主任
 延寿县政府副县长,1997.09-2002.09,延寿县,人民政府,副县长
 中共延寿县委常委,2002.09-2005.04,重庆市县,中共延寿县委常委,常委
县政府副县长,2002.09-2005.04,重庆市县,人民政府,副县长
 中共依兰县委常委,2005.04-2010.05,重庆市县,中共依兰县委常委,常委
县政府副县长,2005.04-2010.05,重庆市县,人民政府,副县长
 中共依兰县委副书记,2010.05-2010.12,重庆市县,中共依兰县委,副书记
县政府代县长,2010.05-2010.12,重庆市县,人民政府,县长
 中共依兰县委副书记,2010.12-2011.09,重庆市县,中共依兰县委,副书记
县政府县长,2010.12-2011.09,重庆市县,人民政府,县长
 黑龙江依兰县委书记,2011.09-2016.10,重庆市县,黑龙江依兰县委,书记
 任重庆商学院党委副书记,1996.11,重庆市县,重庆商学院,副书记
副院长。,1996.11,重庆市县,重庆商学院,副院长
 任渝西学院党委书记,2001.09,-1,渝西学院,书记
院长。,2001.09,-1,渝西学院,院长
 任重庆文理学院党委书记,2005.04,重庆市县,重庆文理学院,书记
院长。,2005.04,重庆市县,重庆文理学院,院长
市政协科教文卫体委员会副主任,2006.08,-1,市政协科教文卫体委员会,副主任
 中央党校地厅级干部进修班学习,1995.09-1995.12,-1,中央党校,干部
 中央党校函授学院经济管理专业学习,1996.08-1998.12,-1,中央党校,学习
 青海省委党校研究生部经济管理专业学习,2000.04-2002.07,青海省,青海省委党校,学习
 青海省民和回族土族自治县农业科干部,1975.06-1984.11,青海省,青海省民和回族土族自治县农业科,干部
县委办公室秘书,1975.06-1984.11,重庆市县,县委办公室,秘书
副主任,1975.06-1984.11,重庆市县,县委办公室,副主任
 青海省海东行署办公室秘书科副科长,1984.11-1987.10,青海省,青海省海东行署办公室秘书科,副科长
科长,1984.11-1987.10,青海省,青海省海东行署办公室秘书科,科长
 青海省海东行署办公室副主任,1987.10-1991.07,青海省,青海省海东行署办公室,副主任
 青海省海东行署副秘书长,1991.07-1995.03,青海省,青海省海东行署,副秘书长
办公室主任,1991.07-1995.03,青海省,青海省海东行署,主任
 青海省海东地委秘书长,1995.03-1995.08,青海省,青海省海东地委,秘书长
 青海省海东地委委员,1995.08-1996.09,青海省,青海省海东地委,委员
秘书长,1995.08-1996.09,青海省,人民政府,秘书长
 青海省公安厅副厅长,1996.09-2001.10,青海省,青海省公安厅,副厅长
 青海省西宁市副市长,2001.10-2002.11,青海省,人民政府,副市长
 青海省玉树藏族自治州委书记,2002.11-2008.02,玉树藏族自治州,青海省玉树藏族自治州委,书记
 青海省人民检察院检察长,2008.02-2016.01,青海省,青海省人民检察院,检察长
党组书记,2008.02-2016.01,青海省,党组,书记
 青海省委常委,2016.01-2016.02,青海省,青海省,常委
政法委书记,2016.01-2016.02,青海省,政法委,书记
 青海省委常委,2016.02-2017.01,青海省,青海省,常委
政法委书记,2016.02-2017.01,青海省,政法委,书记
 青海省委常委,2017.01-2017.05,青海省,青海省,常委
政法委书记,2017.01-2017.05,青海省,政法委,书记
 青海省政协副主席,2017.05-2017.08,青海省,青海省政协,副主席
 青海省政协副主席,2017.08,青海省,青海省政协,副主席
 中共十七大代表,2017.08,青海省,中共十七大,代表
年加入中国共产党。江泽慧曾任安徽农学院林学系助教,1962,安徽省,中国共产党,助教
讲师,1962,安徽省,中国共产党,讲师
副教授,1962,安徽省,中国共产党,副教授
教授,1962,安徽省,中国共产党,教授
 林学系党总支副书记,1962,安徽省,林学系党总支,副书记
书记。,1962,安徽省,林学系党总支,书记
 任安徽农学院副院长。,1991.3,安徽省,安徽农学院,副院长
 起任安徽省人大常委会副主任,1993.2,安徽省,安徽省人大常委会,副主任
安徽农业大学党委书记,1993.2,安徽省,安徽农业大学,书记
校长。,1993.2,安徽省,安徽农业大学,校长
任林业部党组成员,1996.1,-1,林业部党组,成员
任中国林科院院长,1996.2,-1,中国林科院,院长
分党组书记,1996.2,-1,分党组,书记
 现任第九届中国政协委员,1996.2,-1,中国政协,委员
中国政协人口资源环境委员会副主任。,1996.2,桂林市资源县,中国政协人口资源环境委员会,副主任
职教授,2002.6,扬州市,扬州大学,教授
 起任中共上海市普陀区委常委,2011.10,上海市,中共上海市普陀区委常委,常委
宣传部部长,2011.10,上海市,宣传部,部长
 上海市嘉定区委常委,2011.10,上海市,上海市嘉定区委常委,常委
纪委书记,2011.10,上海市,纪委,书记
上海市开水浦东新区委常委,,上海市,上海市开水浦东新区委常委,常委
纪委书记。十一届上海市纪委委员,,上海市,纪委,书记
 中国共产党黑龙江省第十一届委员会第五次全体会议上,2014.11,黑龙江省,中国共产党黑龙江省第十一届委员会,委员
 共青团黑龙江省委副书记；,2002.11-2011.05,黑龙江省,共青团黑龙江省委,副书记
 河南南阳中药厂工人房书亭,1968.10-1970.12,房书亭,河南南阳中药厂,工人
 北京中医学院中药系学习,1970.12-1974.11,北京市县,北京中医学院,学习
 北京中医学院教师,1974.11-1978.10,北京市县,北京中医学院,教师
 北京中医学院党委宣传部干部,1978.10-1984.06,北京市县,北京中医学院,干部
 北京中医学院教务处副处长,1984.06-1985.01,北京市县,北京中医学院,副处长
 卫生部党委纪检组副处级纪检员,1985.01-1986.03,-1,卫生部党委纪检组,纪检员
 卫生部党组纪检组检查审理处处长,1986.03-1989.02,-1,卫生部党组纪检组检查审理处,处长
 国家中医药管理局质量司副司长,1989.02-1990.06,-1,国家中医药管理局质量司,副司长
 中国中医研究院党委副书记,1990.06-1995.11,-1,中国中医研究院,副书记
 中国中医研究院党委书记,1995.11-2000.11,-1,中国中医研究院,书记
 国家中医药管理局党组成员,2000.11-2008.10,-1,国家中医药管理局党组,成员
副局长,2000.11-2008.10,-1,国家中医药管理局党组,副局长
 哈尔滨教师进修学院哲学专业学习,1975.11-1978.11,哈尔滨市,哈尔滨教师进修学院,教师
 黑龙江省社会科学院研究生部政治学理论专业学习,1991.9-1993.7,黑龙江省,黑龙江省社会科学院,学习
 黑龙江大学法学院民商法专业研究生课程进修班学习,1996.9-1998.9,黑龙江省,黑龙江大学法学院,学习
 哈尔滨师范学校体育系学生;,1971.7,哈尔滨市,哈尔滨师范学校,学生
 哈尔滨市第五十六中学教师;,1972.12,哈尔滨市,哈尔滨市第五十六中学,教师
 哈尔滨市道外公安分局胜利派出所民警;,1980.7,哈尔滨市,哈尔滨市道外公安分局,民警
 哈尔滨市道外公安分局胜利派出所副所长;,1983.10,哈尔滨市,哈尔滨市道外公安分局,副所长
 哈尔滨市道外公安分局治安科副科长;,1984.3,哈尔滨市,哈尔滨市道外公安分局,副科长
 哈尔滨市道外公安分局东莱派出所所长;,1985.3,哈尔滨市,哈尔滨市道外公安分局,所长
 哈尔滨市公安局五处副处长;,1985.12,哈尔滨市,哈尔滨市公安局五处,副处长
 哈尔滨市公安局政治部干部处副处长;,1986.11,哈尔滨市,哈尔滨市公安局政治部干部处,副处长
 哈尔滨市公安局道里分局政委;,1991.3,哈尔滨市,哈尔滨市公安局道里分局,政委
 哈尔滨市公安局道外分局局长;,1996.6,哈尔滨市,哈尔滨市公安局道外分局,局长
 哈尔滨市公安局副局长,1998.3,哈尔滨市,哈尔滨市公安局,副局长
党组成员;,1998.3,哈尔滨市,哈尔滨市公安局,成员
 哈尔滨市公安局副局长,2001.1,哈尔滨市,哈尔滨市公安局,副局长
党组副书记;,2001.1,哈尔滨市,党组,副书记
 哈尔滨市公安局局长,2002.11,哈尔滨市,哈尔滨市公安局,局长
政委,2002.11,哈尔滨市,政委,政委
党组副书记;,2002.11,哈尔滨市,党组,副书记
哈尔滨市公安局局长,2002.12,哈尔滨市,哈尔滨市公安局,局长
政委,2002.12,哈尔滨市,政委,政委
党组书记,2002.12,哈尔滨市,党组,书记
 武警哈尔滨支队第一政委;,2002.12,哈尔滨市,武警哈尔滨支队,第一政委
哈尔滨市政府副市长,2007.2,哈尔滨市,人民政府,副市长
党组成员,2007.2,哈尔滨市,人民政府,成员
 市委政法委副书记,2007.2,哈尔滨市,市委政法委,副书记
中共哈尔滨市委常委,2009.7,哈尔滨市,中共哈尔滨市委常委,常委
政法委书记,2009.7,哈尔滨市,政委,书记
 预备役高炮师副政委,2009.7,哈尔滨市,预备役高,副政委
预备役高炮师三团第一政委,2009.7,哈尔滨市,预备役高炮师三团第一政委,第一政委
 哈尔滨市人大常委会副主任。,2012.1,哈尔滨市,哈尔滨市人大常委会,副主任
 不再担任哈尔滨市人大常委会副主任,2015.1,哈尔滨市,哈尔滨市人大常委会,副主任
进入江西省人民检察院工作,1984.7,江西省,江西省人民检察院,工作
 历任干部,1984.7,江西省,江西省人民检察院,干部
书记员,1984.7,江西省,江西省人民检察院,书记
正科级助理检察员,1984.7,江西省,江西省人民检察院,助理检察员
副处级检察员,1984.7,江西省,江西省人民检察院,检察员
反贪局副局长,1984.7,江西省,反贪局,副局长
控告申诉检察处副处长,1984.7,江西省,控告申诉检察处,副处长
法律政策研究室主任,1984.7,江西省,法律政策研究室,主任
检察委员会委员。,1984.7,江西省,检察委员会,委员
 任鹰潭市人民检察院党组书记,2006.11,鹰潭市,鹰潭市人民检察院党组,书记
检察长。,2006.11,鹰潭市,鹰潭市人民检察院党组,检察长
 任宜春市人民检察院党组书记,2011.,宜春市,宜春市人民检察院党组,书记
代理检察长,2011.,宜春市,宜春市人民检察院党组,代理检察长
检察长。,2011.,宜春市,宜春市人民检察院党组,检察长
 任宜春巿人民检察院检察长,2016.12,宜春市,宜春巿人民检察院,检察长
 在安徽省经济律师事务所从事专职律师工作,1990.9-1996.1,安徽省,安徽省经济律师事务所,工作
年经司法部和中国证券监督管理委员会确认,1993,-1,司法部,委员
调至安徽天禾律师事务所从事专职律师工作,1996.1,安徽省,安徽天禾律师事务所,工作
 任主任；,1996.1,安徽省,安徽天禾律师事务所,主任
 被司法部评选为全国一百名优秀律师之一；,1997.3,-1,司法部,律师
 获任安徽省人民政府立法咨询员；,1997.4,安徽省,安徽省人民政府立法,咨询员
 受司法部委派在美国伊利诺斯大学学习金融,1997.11,美国,司法部,学习
 成为证监会首届20名“信誉主承销商”律师考评小组成员；,2000.4,-1,“信誉主承销商”律师考评小组,成员
 当选为第五届中华全国律师协会常务理事；,2002.5,-1,第五届中华全国律师协会,常务理事
 当选中国国际经济贸易仲裁委员会仲裁员；,2003.5,-1,中国国际经济贸易仲裁委员会,委员
 当选第六届安徽省律师协会会长；,2005.4,安徽省,第六届安徽省律师协会,会长
 当选为第六届中华全国律师协会常务理事；,2005.6,-1,中华全国律师协会,常务理事
 当选第五届安徽省法学会常务理事；,2006.1,安徽省,第五届安徽省法学会,常务理事
 获中华全国律师协会颁发的“中国律师业特殊贡献奖”；,2006.7,中国,中华全国律师协会,律师
 当选安徽省第十一届人民代表大会代表；,2008.1,安徽省,安徽省第十一届人民代表大会,代表
 当选第七届安徽省律师协会会长；,2008.5,安徽省,安徽省律师协会,会长
 当选第七届中华全国律师协会副会长；,2008.10,-1,中华全国律师协会,副会长
 当选安徽省企业法律顾问协会副会长；,2011.12,安徽省,安徽省企业,副会长
 当选第六届安徽省法学会常务理事；,2011.12,安徽省,安徽省法学会,常务理事
 当选第八届中华全国律师协会副会长；,2011.12,-1,中华全国律师协会,副会长
 当选中国证监会第四届并购重组委委员；,2012.5,-1,中国证监会,委员
 被聘任为安徽省律师协会第八届理事会名誉会长。,2012.11,安徽省,安徽省律师协会,会长
 当选为全国律师行业党委委员,2017.10,-1,全国律师行业党委,委员
 北京大学经济理论高级研修班学习,2000.09-2001.07,北京市县,北京大学,学习
北京林业大学博士研究生,2005-2011,北京市县,北京林业大学,博士研究生
 东北林学院林学系森保专业学生；,1980.09-1984.07,绥化市北林区,东北林学院,学生
 大兴安岭地区行署营林局营林技校教师；,1984.08-1984.12,营口市西市区,大兴安岭地区行署营林局营林技校,教师
 大兴安岭地区行署人事局科员,1984.12-1993.04,营口市西市区,大兴安岭地区行署人事局,科员
副科长,1984.12-1993.04,营口市西市区,大兴安岭地区行署人事局,副科长
科长；,1984.12-1993.04,营口市西市区,大兴安岭地区行署人事局,科长
 大兴安岭地区行署环保局副局长；,1997.05-2001.05,营口市西市区,大兴安岭地区行署环保局,副局长
 大兴安岭地区行署营林局局长；,2001.05-2004.06,营口市西市区,大兴安岭地区行署营林局,局长
黑龙江省塔河县县长,2004.06-2006.11,黑龙江省,人民政府,县长
 大兴安岭林业管理局塔河林业局局长；,2004.06-2006.11,北京市大兴区,大兴安岭林业管理局塔河林业局,局长
 大兴安岭职业学院党委书记；,2006.11-2011.11,北京市大兴区,大兴安岭职业学院,书记
 大兴安岭林业管理局副局长；,2011.11-2015.05,北京市大兴区,大兴安岭林业管理局,副局长
 黑龙江省政法管理干部学院党委副书记,2015.05-2016.06,黑龙江省,黑龙江省政法管理干部学院,副书记
副院长,2015.05-2016.06,黑龙江省,黑龙江省政法管理干部学院,副院长
 ——任黑龙江省政法管理干部学院院长,2016.06,黑龙江省,黑龙江省政法管理干部学院,院长
年大学毕业后分配到宁夏检察院研究室工作,1982,-1,宁夏检察院研究室,工作
 历任书记员,1982,-1,宁夏检察院研究室,书记
检察员,1982,-1,宁夏检察院研究室,检察员
 历任研究室《人民检察》编辑,1988,-1,最高人民检察院,编辑
任最高人民检察院监所检察厅厅长4,2009.,-1,最高人民检察院,厅长
 在中央党校进修二班学习,1992.03-1992.07,-1,中央党校,学习
 北京化工四厂工人；,1962.09-1965.08,北京市县,北京化工四厂,工人
 北京化工四厂团委书记；,1965.08-1966.12,北京市县,北京化工四厂,书记
 北京化工四厂下放车间劳动；,1966.12-1970.05,北京市县,北京化工四厂,劳动
